drug_name,review_source,drug_review,tokens,concreteness,modality,sentiments,disease,side effects,side effects grouped,side effects cleaned,side_effects_cleaned_grouped
Trulicity subcutaneous,WebMD,"I took this med for almost 8 months. For the first 6, I took 0.75 It worked for me for about 4 months then the side effects it had on my body started to change. I was starting to get, stomach pain, constipation, gas, etc.. but I had lost 50lbs!!! I went to see my doctor and she upped it to 1.5mg since I was having no big problems with it. It was not only helping my sugar but I was losing weight that I needed to. After a month and a half with 1.5mg I was soooo sick. I thought I had food poisoning that lasted 20 days. I had uncontrollable diarrhea, an upset stomach, and awful abdominal pain. It felt like a really bad stomach bug. I didn't want to believe it was trulicity doing it so I took 3 weeks off of it to get my gut health right again. I started slowly gaining some weight back so I tried trulicity 0.75 once again. The same thing happened all over again. It felt like the stomach flu x5. I stopped taking it. I really did like this shot at first. It was easy to use and my sugar levels were great. I lost almost 70lbs taking this shot but at what cost? I think I lost more weight just from being super sick and having uncontrollable diarrhea all the time for months. The never ending nightmare of stomach problems and many days and nights rolling around in bed in pain was not worth it. It has taken my stomach almost 2 months to heal gut wise. my stomach is still not right. I hope no one has to go through this.","['take', 'med', '8', 'month', '6', 'take', ' ', '0.75', 'work', '4', 'month', 'effect', 'body', 'start', 'change', 'start', 'stomach', 'pain', 'constipation', 'gas', 'etc', 'lose', '50lb', 'go', 'doctor', 'up', '1.5', 'mg', 'have', 'big', 'problem', 'help', 'sugar', 'lose', 'weight', 'need', 'month', 'half', '1.5', 'mg', 'soooo', 'sick', 'think', 'food', 'poisoning', 'last', '20', 'day', 'uncontrollable', 'diarrhea', 'upset', 'stomach', 'awful', 'abdominal', 'pain', 'feel', 'like', 'bad', 'stomach', 'bug', 'want', 'believe', 'trulicity', 'take', '3', 'week', 'gut', 'health', 'right', 'start', 'slowly', 'gain', 'weight', 'try', 'trulicity', '0.75', 'thing', 'happen', 'feel', 'like', 'stomach', 'flu', 'x5', 'stop', 'take', 'like', 'shot', 'easy', 'use', 'sugar', 'level', 'great', 'lose', '70lb', 'take', 'shot', 'cost', 'think', 'lose', 'weight', 'super', 'sick', 'have', 'uncontrollable', 'diarrhea', 'time', 'month', 'end', 'nightmare', 'stomach', 'problem', 'day', 'night', 'roll', 'bed', 'pain', 'worth', 'take', 'stomach', '2', 'month', 'heal', 'gut', 'wise', 'stomach', 'right', 'hope']",0.125984,Deontic modality,Negative,Diabetes,"Stomach Ache, Constipation, Diarrhea",Stomach-Related,"Abdominal Pain, Constipation, Diarrhea",Abdomen-Related
Trulicity subcutaneous,WebMD,Type 2 diabetic I have PBC and my primary doctor wanted me to get my A1C down 10.2 So I said yes I didnâ??t want to I knew the side affects but I wanted to hear from my doctor what she sees on her laptop about side effects I knew it will cause Pancreatitis because of my condition so as she was telling me she left out worst affect so I figured ok Iâ??ll try it it was two weeks notice my levels were going up and down I was eating right then I started to have the mid section pain so I didnâ??t do the rest of my Trulicity mention it to my doctor change meds. I always check the side affects of all my meds had to stop Atorvaistain I know itâ??s spelled wrong but the pill causes Cancer please check your meds.,"['type', '2', 'diabetic', 'pbc', 'primary', 'doctor', 'want', 'a1c', '10.2', 'say', 'yes', 'didnâ\x80\x99t', 'want', 'know', 'affect', 'want', 'hear', 'doctor', 'see', 'laptop', 'effect', 'know', 'cause', 'pancreatitis', 'condition', 'tell', 'leave', 'bad', 'affect', 'figure', 'ok', 'iâ\x80\x99ll', 'try', 'week', 'notice', 'level', 'go', 'eat', 'right', 'start', 'mid', 'section', 'pain', 'didnâ\x80\x99t', 'rest', 'trulicity', 'mention', 'doctor', 'change', 'med', 'check', 'affect', 'med', 'stop', 'atorvaistain', 'know', 'itâ\x80\x99s', 'spell', 'wrong', 'pill', 'cause', 'cancer', 'check', 'med']",0.063492,Deontic modality,Negative,Diabetes,Stomach Ache,Stomach-Related,Abdominal Pain,Abdomen-Related
Trulicity subcutaneous,WebMD,"I was on Trulicity for 3 mos. I lost 10 lbs. I quit taking it because the insurance paid very little and I just couldn't afford the cost.. I guess I was lucky, I didn't have any symptoms other than mild nausea on the injection days. However, after 6 months of being off of Trulicity, I have started having incredibly painful pinpoint muscle cramps in my abdomen at the sites where I had injected the trulicity. I don't think the needle was long enough to be able to inject into a muscle because I have a significant layer of fat across my abdomen. The subq lumps stayed under the skin for several months before they completely disappeared.","['trulicity', '3', 'mo', 'lose', '10', 'lbs', 'quit', 'take', 'insurance', 'pay', 'little', 'afford', 'cost', ' ', 'guess', 'lucky', 'symptom', 'mild', 'nausea', 'injection', 'day', '6', 'month', 'trulicity', ' ', 'start', 'have', 'incredibly', 'painful', 'pinpoint', 'muscle', 'cramp', 'abdomen', 'site', 'inject', 'trulicity', 'think', 'needle', 'long', 'able', 'inject', 'muscle', 'significant', 'layer', 'fat', 'abdoman', ' ', 'subq', ' ', 'lump', 'stay', 'skin', 'month', 'completely', 'disappear']",0.145455,Deontic modality,Negative,Diabetes,"Nausea, Stomach Ache",Stomach-Related,"Nausea, Abdominal Pain","General,Abdomen-Related"
Trulicity subcutaneous,WebMD,"Been on for 3 weeks and lost about 12 pounds and I donâ??t have an appetite at all I have to eat something so I do but canâ??t eat what I use to !
 A few times I had indigestion pretty bad but other than that I like it!","['3', 'week', 'lose', '12', 'pound', 'donâ\x80\x99t', 'appetite', 'eat', 'canâ\x80\x99t', 'eat', 'use', '\n', 'time', 'indigestion', 'pretty', 'bad', 'like']",0,Epistemic modality,Neutral,Diabetes,Indigestion,Stomach-Related,Indigestion,Abdomen-Related
Trulicity subcutaneous,WebMD,"My provider prescribed this for better glucose level control. I injected on Saturday and by Sunday morning, I was in the back of an ambulance, projectile vomiting for about eight hours. Also a burning pain in my stomach. It's been a week and I still cannot eat. The nausea is the worst part and there really isn't a medication to fix it (Zofran is useless). I would not recommend this, and wonder how it ever made it to market.","['provider', 'prescribe', 'well', 'glucose', 'level', 'control', ' ', 'inject', 'saturday', 'sunday', 'morning', 'ambulance', 'projectile', 'vomit', 'hour', 'burn', 'pain', 'stomach', ' ', 'week', 'eat', ' ', 'nausea', 'bad', 'medication', 'fix', 'zofran', 'useless', 'recommend', 'wonder', 'market']",0.129032,Deontic modality,Negative,Diabetes,"Nausea, Stomach Ache",Stomach-Related,"Nausea, Abdominal Pain","General,Abdomen-Related"
Trulicity subcutaneous,WebMD,"I have only been on 0.75/wk for a month but here is what I have noticed so far. Trulicity reduced my appetite. Seems like less dopamine release from food. Food doesn't provide enjoyment or taste as well, which is GREAT! I get full easier I eat to live instead of living to eat. It makes it so much easier to make healthy choices. I noticed others mentioned issues with constipation. I have had constipation my whole life and so far, I haven't noticed much change from baseline. Maybe a little. Theday I take it I notice slight nausea, but none after. I don't think the good effects last the whole week. seems to start wearing off 3-4 days and back to baseline day 6. If they ever raise my level I think that I would rather have a lower dose twice a week instead of 1 big dose. I have struggled with insomnia for years and it might be a coincidence but I am getting better quality sleep. no change in difficulty going to sleep just better sleep. I feel same or better energy level. I really like trulicity so far and have already dropped 9lbs.","[' ', '0.75', 'wk', 'month', 'notice', 'far', 'trulicity', 'reduce', 'appetite', 'like', 'dopamine', 'release', 'food', 'food', 'provide', 'enjoyment', 'taste', 'great', 'easy', 'eat', 'live', 'instead', ' ', 'live', 'eat', 'make', 'easy', 'healthy', 'choice', ' ', 'notice', 'mention', 'issue', 'constipation', 'constipation', 'life', 'far', 'notice', 'change', 'baseline', 'maybe', 'little', 'theday', 'notice', 'slight', 'nausea', 'think', 'good', 'effect', 'week', 'start', 'wear', '3', '4', 'day', 'baseline', 'day', '6', 'raise', 'level', 'think', 'low', 'dose', 'twice', 'week', 'instead', '1', 'big', 'dose', 'struggle', 'insomnia', 'year', 'coincidence', 'get', 'well', 'quality', 'sleep', 'change', 'difficulty', 'go', 'sleep', 'well', 'sleep', 'feel', 'well', 'energy', 'level', 'like', 'trulicity', 'far', 'drop', '9lbs']",0.217391,Epistemic modality,Positive,Diabetes,Nausea,Stomach-Related,Nausea,General
Trulicity subcutaneous,WebMD,My doctor suggested that I try taking this medication to keep my A1C in check and also to help with weight loss. I have been taking it for about 5 months. My A1C is now below 6 and I have lost 29 pounds. My knees don't hurt as much and I can move with more ease.,"['doctor', 'suggest', 'try', 'take', 'medication', 'a1c', 'check', 'help', 'weight', 'loss', 'take', '5', 'month', 'a1c', '6', 'lose', '29', 'pound', 'knee', 'hurt', 'ease']",0,Epistemic modality,Neutral,Diabetes,Nil,Nil,Nil,Nil
Trulicity subcutaneous,WebMD,"I just on my first week and I can see the changes in my body, My blood sugar are in range,my bloating is gone, i am losing weight, overall i feel better except no energy but i am giving my body to get used to this medication. Will give review after 1 month.","['week', 'change', 'body', 'blood', 'sugar', 'range', 'bloating', 'go', 'lose', 'weight', 'overall', 'feel', 'well', 'energy', 'give', 'body', 'medication', 'review', '1', 'month']",0.1,Epistemic modality,Neutral,Diabetes,Nil,Nil,Nil,Nil
Trulicity subcutaneous,WebMD,"So many bad side effects, I feel like I am gonna die. Nausea, bloating, sore throat, swollen tongue, swollen feet and legs. Constipation, no frequent bowel movements, extreme coughing with yello-greenish and ivory colored phelgm all day and night. Bad headaches remind me of a migraine.","['bad', 'effect', 'feel', 'like', 'gon', 'na', 'die', 'nausea', 'bloat', 'sore', 'throat', 'swollen', 'tongue', 'swollen', 'foot', 'leg', 'constipation', 'frequent', 'bowel', 'movement', 'extreme', 'coughing', 'yello', 'greenish', 'ivory', 'color', 'phelgm', 'day', 'night', 'bad', 'headache', 'remind', 'migraine']",0.424242,Deontic modality,Negative,Diabetes,"Nausea, Sore throat, Swollen Feet, Constipation",Stomach-Related,"Nausea, Sore throat, Body Swelling, Constipation","General,Upper-Respiratory-Related,Ache/Pain & Swelling,Abdomen-Related"
Trulicity subcutaneous,WebMD,"I started this to help lower my A1C which was over 10 and in three months is 7.1 with diet and exercise and 2 months of Trulicity. I went from 0.75 to 1.5 injection. Iâ??ve dropped 13 pounds and experienced three times extreme nausea when I thought I would be sick. Since that I get a bit nauseous a day after taking. I do eat a little when I feel like that and often my stomach settles. I do notice I am full fast and definitely donâ??t what to eat at times. I honestly didnâ??t pay attention to the effects it would do to my stomach because I am newly diagnosed with diabetes, and I was focused on bettering that situation. Aside from the nausea thereâ??s much else.","['start', 'help', 'lower', 'a1c', '10', 'month', '7.1', 'diet', 'exercise', '2', 'month', 'trulicity', 'go', '0.75', '1.5', 'injection', 'iâ\x80\x99ve', 'drop', '13', 'pound', 'experience', 'time', 'extreme', 'nausea', 'think', 'sick', 'bit', 'nauseous', 'day', 'take', ' ', 'eat', 'little', 'feel', 'like', 'stomach', 'settle', 'notice', 'fast', 'definitely', 'donâ\x80\x99t', 'eat', 'time', ' ', 'honestly', 'didnâ\x80\x99t', 'pay', 'attention', 'effect', 'stomach', 'newly', 'diagnose', 'diabetes', 'focus', 'better', 'situation', 'aside', 'nausea', 'thereâ\x80\x99s']",0.118644,Epistemic modality,Neutral,Diabetes,"Weight loss, Nausea",Stomach-Related,"Weight loss, Nausea","Metabolic-Related,General"
Trulicity subcutaneous,WebMD,"I had been losing weight steadily for the last 18-20 months. I need a knee replacement (2, actually) but my surgeon said I had to lose another 10-15 lbs. I had already lost 60 lbs! I was 8 pounds away from my (first) goal weight when I started Trulicity at my dr.'s insistence. 
 He had been after me about my ""pre-diabetes"" for 3 years or more. I finally gave in because my A1C was high. 
 So I started Trulicity. In the 8 weeks since I started, I stalled in losing any weight the first 2-3 weeks.In the last 4 weeks I've GAINED 6-7 pounds! Now instead of being 8 pounds from my first goal weight, I'm back to 13/15 pounds away. This is the worst. If I don't get my BMI down my surgery for knee replacements will not happen. I am soooooo very pissed. 
 My Dr assured me that ""everyone loses weight on Trulicity, don't worry..."" 
 Then I read that 15% - 30% of people GAIN weight on Trulicity! If I knew that, I would have never agreed to taking Trulicity before my knee replacements. Now what? I have an appointment with my knee surgeon next week... I'm 8 pounds heavier than when I saw him last. This is NOT GOOD. I'm female, 65 years old.","['lose', 'weight', 'steadily', '18', '20', 'month', ' ', 'need', 'knee', 'replacement', '2', 'actually', 'surgeon', 'say', 'lose', '10', '15', 'lbs', 'lose', '60', 'lbs', ' ', '8', 'pound', 'away', 'goal', 'weight', 'start', 'trulicity', 'dr', 'insistence', '\n', 'pre', 'diabetes', '3', 'year', ' ', 'finally', 'give', 'a1c', 'high', '\n', 'start', 'trulicity', ' ', '8', 'week', 'start', 'stall', 'lose', 'weight', '2', '3', 'week', '4', 'week', 'gain', '6', '7', 'pound', ' ', 'instead', '8', 'pound', 'goal', 'weight', '13/15', 'pound', 'away', 'bad', ' ', 'bmi', 'surgery', 'knee', 'replacement', 'happen', ' ', 'soooooo', 'pissed', '\n', 'dr', 'assure', 'lose', 'weight', 'trulicity', 'worry', ' \n', 'read', '15', '30', 'people', 'gain', 'weight', 'trulicity', ' ', 'know', 'agree', 'take', 'trulicity', 'knee', 'replacement', ' ', ' ', 'appointment', 'knee', 'surgeon', 'week', '8', 'pound', 'heavy', 'see', ' ', 'good', 'female', '65', 'year', 'old']",0,Deontic modality,Negative,Diabetes,Nil,Nil,Nil,Nil
Trulicity subcutaneous,WebMD,"This medicine is just as bad as ozempic. Diarrhea, cramps, nausea, vomiting, sulfur burps. Been on this medicine for 2-3yrs now and I havent lost weight on it like i did with ozempic which was i believe due to all the vomiting. I would NEVER recommend. Trulicity works occassionally with keeping my blood sugar levels lower. I feel like im always suffering for nothing. Sorry this is not letting me change my age or how long i have been on this..Im 47 and have been on trulicity between 2-3 yrs now.","['medicine', 'bad', 'ozempic', 'diarrhea', 'cramp', 'nausea', 'vomiting', 'sulfur', 'burps', 'medicine', '2', '3yrs', 'nt', 'lose', 'weight', 'like', 'ozempic', 'believe', 'vomiting', 'recommend', 'trulicity', 'work', 'occassionally', 'keep', 'blood', 'sugar', 'level', 'lower', 'feel', 'like', 'm', 'suffer', 'sorry', 'let', 'change', 'age', 'long', 'im', '47', 'trulicity', '2', '3', 'yrs']",0.046512,Deontic modality,Negative,Diabetes,"Diarrhea, Nausea",Stomach-Related,"Diarrhea, Nausea","Abdomen-Related,General"
